t,f,solution,step
3.3836214542388916,-695.0211780159025,0,999
4.010916233062744,-692.9348304086215,1,1998
5.916954517364502,-489.247583586115,4,4995
6.467555999755859,-484.1447075742208,5,5994
9.511901617050171,-418.3126598898873,10,10989
10.800482511520386,-38.5387406012656,12,12987
25.6074960231781,207.42993332190767,13,36821
42.1330509185791,440.75673171391577,14,62248
59.576751947402954,695.5105414880056,15,89773
213.3856222629547,800.4770622831282,18,334085
529.1004073619843,839.7997174306319,22,829542
759.4214169979095,903.2640257746714,32,1183263
766.4477117061615,904.9039221014207,34,1194486
795.1205840110779,975.8179356329991,37,1238934
890.6421444416046,1017.0485541015413,50,1385918
904.6682515144348,1131.600493819352,53,1409197
905.6008422374725,1413.717445377659,54,1410951
914.2827384471893,1493.7996780245144,57,1424083
1121.641217470169,1526.0681138001553,149,1751028
1126.077698469162,1526.0681138001553,152,1755186
