t,f,solution,step
3.3120648860931396,-841.3296928429128,0,999
3.9284985065460205,-552.8865038941457,1,1998
4.4692223072052,-482.13543201698303,2,2997
6.1330695152282715,-347.7502913781232,5,5994
7.924985408782959,-251.6258818610514,8,8991
25.04251527786255,-217.43253404678936,38,38961
26.13162636756897,17.667884992187968,40,40959
70.54777431488037,75.01537638191778,114,114885
129.97846221923828,275.8664915727298,217,217782
225.34386038780212,1455.909494558037,382,382617
1125.47025680542,1455.909494558037,1895,1893105
