t,f,solution,step
3.4312660694122314,-557.9009038406078,0,999
3.984578847885132,671.2573071716592,1,1998
143.9129822254181,877.3444538647498,2,124615
172.926659822464,926.0379737438808,4,149147
517.035941362381,1010.177974237521,5,522056
640.7896938323975,1151.027982431683,6,664702
815.4579043388367,1306.20921114982,8,867378
864.0649144649506,1308.8363135757172,10,929409
871.0565581321716,1349.4643482373922,11,938514
932.0009520053864,1378.5055655435845,13,1021286
969.4293508529663,1469.4034938591449,15,1069955
1125.1165835857391,1469.4034938591449,23,1292845
