t,f,solution,step
2.778224468231201,18.276742078006517,0,1
2.8183035850524902,55.090106439597676,1,6
2.8822855949401855,55.32129060343635,3,12
3.156935691833496,64.40079576628304,13,42
3.2688400745391846,64.43779050985091,17,55
3.4382004737854004,64.5917529232675,23,70
3.9555416107177734,73.73872847446263,42,113
4.384035110473633,119.45396485786617,59,158
31.482979774475098,128.55517148843708,864,2054
42.666102170944214,138.7132000107255,1146,2858
47.37811040878296,194.6297512761125,1281,3277
136.6072437763214,212.97201165530188,3703,15738
200.02002930641174,212.97201165530188,5394,25851
