t,f,solution,step
2.7622432708740234,18.327559572526948,0,1
2.808905601501465,27.162794880800522,1,3
2.857232093811035,55.22603576997906,2,8
4.091967344284058,64.3654042484647,53,93
4.446468353271484,73.72771221339079,67,124
8.259720802307129,92.50386154513666,191,366
16.242188692092896,102.03047203499335,410,837
16.64310908317566,120.36654563744304,426,882
27.87613320350647,148.5442537005513,770,1718
55.42212224006653,304.3768229359545,1511,4072
200.706463098526,304.3768229359545,5401,26221
