t,f,solution,step
3.725114583969116,-1378.1709545794386,0,999
4.349629640579224,-606.5819859026524,1,1998
4.887779712677002,-591.1591091957793,2,2997
6.753847360610962,-202.92839409078465,3,5573
9.05658769607544,-19.984278542743937,4,8921
33.99334096908569,361.94581504969096,5,36843
73.61708354949951,472.35597089206345,6,75072
294.4363694190979,723.4666420459843,7,278943
357.75381302833557,905.0233562388258,8,340853
376.87880206108093,1222.860864181613,9,360457
379.15677785873413,1422.7671827884292,10,362827
439.4239573478699,1516.6750503625594,11,424011
580.9615449905396,1790.189982752165,12,584715
617.0726089477539,1894.872479807952,14,627600
659.5266644954681,1947.9662120657047,15,675250
808.6266026496887,2052.2464673095924,17,862529
983.2136650085449,2198.1159590444654,23,1093043
1013.8696043491364,2203.439697567263,24,1132851
1125.1039655208588,2203.439697567263,27,1275645
