t,f,solution,step
15.398809432983398,97,0,561
24.14264416694641,135,1,1264
40.48186922073364,138,3,9314
58.403159618377686,178,5,15795
138.80585026741028,272,14,36475
200.43596482276917,623,21,51692
247.60544753074646,625,26,82300
375.5943124294281,690,39,592702
713.3834767341614,811,76,1217486
1405.9130806922913,811,151,2415924
