t,f,solution,step
2.961606025695801,-2.8626283065541784,0,4
3.0107297897338867,-2.024653258264728,1,8
3.3101773262023926,0.6439358382522196,6,181
3.884509801864624,3.3962812664845927,20,349
4.027578592300415,4.972120996164596,24,380
4.852252721786499,8.79034433907085,47,619
5.639673471450806,15.619236981812938,69,997
11.729147911071777,45.08676811264098,202,3078
17.25433588027954,46.72468509778197,335,5185
17.557140588760376,119.02222064122394,341,5373
23.030605792999268,144.66158722877904,435,7053
25.00608801841736,163.9903646843135,480,8220
27.324591636657715,352.03435400692416,516,9375
34.84489607810974,940.66633740436,617,15239
62.46654391288757,954.4186028069031,863,39259
90.25338530540466,967.5725025876051,1081,67517
126.5743043422699,968.3614136353707,1304,100958
136.36525082588196,1005.8620024482346,1366,111751
140.23827648162842,1062.9331235057073,1387,116238
231.64818668365479,1072.9109748226083,1942,210236
533.8632550239563,1076.9989796971465,3405,530808
650.6415560245514,1078.0436089661441,3740,667052
679.8115963935852,1080.0845988851863,3812,701741
750.6218674182892,1084.947072251627,3984,786977
797.3737435340881,1085.1630476594225,4086,840842
1014.8278253078461,1088.6935067229463,4497,1098756
1112.1953971385956,1102.8609745916278,4684,1215608
1131.8125941753387,1112.8597347055793,4723,1238913
1250.575305223465,1112.8597347055793,4973,1377904
