t,f,solution,step
2.9399044513702393,-24.941719078355316,0,999
4.0919108390808105,-24.667367931338852,2,2997
4.6709442138671875,-5.666015829994961,3,3996
5.24915337562561,30.806467294279535,4,4995
15.31734561920166,34.98162782115008,20,20979
46.12354588508606,41.31816858111347,70,70929
61.97847890853882,94.15156301587896,95,95904
128.42305421829224,96.10928265611015,201,201798
193.80079460144043,97.71885317442648,302,302697
380.5084743499756,162.13784182250296,597,597402
783.2613062858582,224.654421906018,1226,1225773
1375.504455089569,224.654421906018,2150,2147850
