t,f,solution,step
5.62565803527832,-27.61555352277611,0,8
9.035367488861084,-23.939657691004296,1,343
9.860068559646606,-20.865033106919583,2,447
17.333138465881348,-19.35264678493563,4,1140
24.848824739456177,-17.53958415787951,6,1754
150.23126983642578,-16.214528011431856,9,5971
164.49064826965332,-13.592245218111056,10,6660
345.00041604042053,-13.11790918674108,12,14543
535.4698939323425,-12.994466921277764,14,20799
577.4112379550934,-12.059352774749039,15,23366
647.4211020469666,-12.032804055854035,16,25070
694.1269690990448,-10.039962583972692,19,27025
750.3053317070007,-10.039962583972692,25,28237
