t,f,solution,step
2.744837522506714,4.1511198021824445,0,5
2.847221851348877,5.121797023083341,3,18
2.8900675773620605,13.552760743857974,4,30
3.110039710998535,115.4328692233965,10,126
9.94390869140625,122.85909315736941,202,2165
12.975634574890137,148.28061139523533,278,3605
20.159675359725952,156.07217408766664,416,6204
24.472648859024048,161.73388228154835,520,8080
24.723569869995117,198.7819541280321,526,8223
26.976611375808716,240.638018320867,582,9492
34.071609020233154,260.3472733511875,705,12391
41.209148645401,299.5186862652937,866,15957
67.52660131454468,977.8483284245506,1344,28756
153.4864387512207,1019.9658304517402,2703,81877
158.88501524925232,1021.9768396259384,2763,87152
177.04064965248108,1028.5411220640026,2958,103446
225.6739797592163,1042.8285637940096,3311,150129
532.7204051017761,1059.0135893736258,4586,502326
581.1004800796509,1086.8758846976696,4744,557759
875.8630125522614,1086.8758846976696,5550,909659
