t,f,solution,step
6.293903112411499,-343.54677511173253,0,129
6.442522048950195,-90.4363088084614,1,159
6.588005065917969,-27.37348764954025,2,168
6.718172788619995,-25.802347140603874,3,177
8.60164761543274,-18.693137629947728,9,421
35.94282054901123,-16.918648988442428,106,6356
55.057452917099,-16.430291841675196,216,12833
77.65406465530396,-16.124190314265398,354,19398
297.5821180343628,-13.564851835609675,1245,60249
595.4902393817902,-13.492812006900824,2660,114258
750.0105435848236,-13.492812006900824,3606,142036
