t,f,solution,step
3.4984323978424072,19.013241972565844,0,999
5.432568550109863,26.484853640302266,1,3433
9.734431266784668,27.418638655880116,2,8758
10.823850631713867,27.46393920518613,3,10232
12.899452686309814,32.676489923424725,4,12596
15.274490594863892,36.98721616700728,5,14752
177.45278573036194,39.34482137826098,6,175800
186.48403930664062,41.218649051121446,7,186288
202.53674983978271,43.84999776819068,8,205009
411.55260491371155,45.54045610238618,9,422707
1375.0457508563995,45.54045610238618,11,1384480
