t,f,solution,step
3.6391656398773193,-988.2314423337817,0,999
4.224308252334595,-554.4650696889722,1,1998
5.052140474319458,-382.94830642412956,2,3318
22.571871042251587,-277.29848765458394,3,19906
44.01565170288086,31.1469464540561,4,39758
237.17199063301086,607.4505300575836,5,195897
292.5870385169983,830.2519826748843,6,249951
306.32799100875854,1162.6958315691138,7,260151
476.9987123012543,1211.988903520342,8,448261
481.73846459388733,1238.4351072667314,9,453849
508.5926628112793,1322.6104068093712,10,485596
518.0359497070312,1339.8966309642635,11,495124
559.1107609272003,1438.312926979871,12,544686
804.039547920227,1442.0783517863802,15,849414
989.0553977489471,1532.3375669737188,16,1088495
1068.880871295929,1585.194142305848,17,1189322
1125.0922529697418,1585.194142305848,19,1255490
