t,f,solution,step
2.8010785579681396,18.25314451032738,0,1
2.841440200805664,18.31810467701984,1,2
2.935803174972534,46.047842379566205,3,7
3.0022966861724854,55.18225149879157,5,13
3.173905372619629,73.75141317972862,12,31
3.4156107902526855,138.09436967722948,21,55
11.372398376464844,147.7679661871476,279,659
46.31556439399719,193.9993917907236,1253,3389
92.36931157112122,221.4066974951065,2533,9569
128.91022062301636,221.9536669032642,3517,15536
151.7453534603119,239.2831999157241,4113,19133
160.58010482788086,267.6322586683177,4352,20579
200.0006251335144,267.6322586683177,5414,26985
