t,f,solution,step
18.079627990722656,4.941818714141846,0,4801
18.616438627243042,5.572534561157227,1,5081
19.270676136016846,5.866621971130371,3,5594
64.43751883506775,7.476797103881836,6,10881
144.00741720199585,8.067605018615723,55,29123
209.31416273117065,8.138357162475586,126,50755
341.74520444869995,8.145539283752441,256,91525
482.742879152298,13.704840660095215,336,124833
656.5040972232819,15.479549407958984,425,161979
1252.7338948249817,27.244123458862305,625,257487
7060.787875175476,32.790557861328125,2914,1808336
7200.617824792862,32.790557861328125,2974,1848891
