t,f,solution,step
2.817751169204712,4.154867637891875,0,4
2.874164581298828,10.419013870238125,1,34
3.3676986694335938,24.87067930537576,17,171
3.6568381786346436,44.042523574300276,27,262
3.855841636657715,89.52948899636138,32,365
6.398546934127808,134.655104760992,100,1073
8.174038887023926,195.11604619451083,149,1830
25.964168548583984,399.8813886274546,526,9610
37.1984338760376,401.2501148135617,732,14949
48.8146185874939,966.3399461652866,950,21379
106.43606948852539,1009.6343714348377,1916,54263
115.61557602882385,1031.0709333418147,2029,61940
152.7350778579712,1034.6902851919656,2498,89805
283.1870653629303,1035.0513246476717,3774,209858
355.75325894355774,1039.9377596095503,4332,280962
486.7967936992645,1045.4293661785994,4973,428495
656.0653920173645,1120.506437783371,5547,620796
875.0447449684143,1120.506437783371,6144,880939
