t,f,solution,step
3.432508945465088,-865.224238756001,0,999
4.545593500137329,-697.0688938107476,2,2997
5.205727577209473,-648.7740278907063,3,3996
5.792353630065918,-607.8377405827314,4,4995
6.335960388183594,-530.1646774987387,5,5994
8.64286732673645,-370.6252846860654,9,9990
25.724954843521118,-228.67165079808046,37,37962
26.926868677139282,106.96322178556723,39,39960
74.88048481941223,114.98412039714103,121,121878
132.7700593471527,159.09145430279588,219,219780
151.80877923965454,559.7445878399539,251,251748
610.3684730529785,632.9126592787574,1018,1017981
961.3542191982269,693.4642288857364,1599,1598400
1125.3820860385895,693.4642288857364,1868,1866132
