t,f,solution,step
2.957240581512451,-7.224085205482116,0,9
3.2388410568237305,4.9864739742842,4,213
4.620168209075928,7.276454749268735,44,671
5.026522397994995,14.372677536424966,56,823
7.9211106300354,35.64892793976314,127,1634
10.377251625061035,56.116385946311176,195,2772
11.879969120025635,336.50512465488305,217,3307
24.216331005096436,385.475177342186,421,8435
25.302122116088867,405.20832325386476,439,9386
39.45415139198303,990.6666657248433,630,19678
109.45994162559509,1000.0294521687445,1188,83438
193.67164063453674,1001.9742194433525,1731,166521
217.99637651443481,1051.615036305445,1882,192919
229.6063196659088,1074.7233327057638,1943,204428
237.62523412704468,1181.6769123086824,1985,213924
329.70245122909546,1189.0415263739658,2458,307299
1250.311538219452,1189.0415263739658,4728,1375420
