t,f,solution,step
27.855510234832764,-1,0,500500
47.48195290565491,42,1,1001000
61.79345893859863,233,2,1002653
75.31100010871887,235,3,1004031
276.52220940589905,453,17,1143146
389.1100347042084,456,25,1234702
593.3754684925079,461,39,1372650
643.204204082489,519,42,1379577
1407.8303241729736,519,92,1786598
