t,f,solution,step
2.7137451171875,45.70365855313666,0,4
2.789875030517578,45.8521508344642,2,9
2.979918956756592,64.42241371966581,9,22
6.377340793609619,73.67388349761819,120,248
8.261389255523682,83.3137461920875,193,416
11.348799467086792,101.87972935601385,288,643
25.02495503425598,120.0860497847202,688,1676
36.61686635017395,129.0193660024983,1010,2585
42.442800521850586,185.38961340637113,1155,3134
63.90622067451477,192.1026715875846,1775,6076
82.88883924484253,193.6889773737836,2261,8659
91.22177624702454,203.56079373405734,2498,9947
129.81794214248657,229.6211160677066,3524,15881
200.00726795196533,229.6211160677066,5412,27254
