t,f,solution,step
0.9556577205657959,-1383.8249319095366,0,199
1.147413730621338,-1346.745772320796,1,460
1.5783319473266602,-1250.502038563241,2,801
1.768827199935913,-1077.2994595653563,3,1079
3.597069501876831,-958.1256635012784,6,3218
3.7899367809295654,-928.9243096803818,7,3485
27.81845188140869,-908.5779705656779,8,12241
34.29071664810181,-0.82718647941049,9,14614
40.41622185707092,-0.6097183449338156,10,16609
152.40846467018127,-0.36628581979253944,11,51882
250.3464639186859,-0.36628581979253944,13,82593
