t,f,solution,step
2.847222328186035,2.9078171327929123,0,12
3.643345832824707,7.616668008684064,21,307
5.4230146408081055,12.862742507794831,68,967
5.525591135025024,27.64511473137388,70,1022
6.489698648452759,179.90514452730147,94,1444
11.910608530044556,189.81154339616353,212,3350
20.247026681900024,278.4626183342691,397,7658
28.00730848312378,284.3082914223525,504,11441
30.88593626022339,423.21468685455903,552,13624
68.93188309669495,444.0678697137894,935,46691
73.48041152954102,620.8531343754933,980,51604
78.00142478942871,1022.0378028315806,1005,55956
280.0214686393738,1045.0627341249926,2235,259676
416.3802604675293,1045.9898406972925,3057,408364
530.7799739837646,1091.912449042303,3791,542032
850.9087257385254,1096.8221443505183,5566,957889
854.5357658863068,1108.0596652646777,5578,963318
1215.1547453403473,1137.3719437953882,6625,1506692
1250.1047973632812,1137.3719437953882,6720,1560228
