t,f,solution,step
2.818211555480957,18.264122026000862,0,1
2.860976457595825,45.75619973398175,1,5
2.898738145828247,45.91743490840023,2,9
3.1363070011138916,55.01521937999532,11,26
3.19862699508667,83.13723085083599,13,35
3.3079209327697754,111.21991176045134,17,50
28.30508255958557,119.25215814768686,796,1948
43.02254819869995,138.0948976926909,1182,3079
46.70986461639404,147.3234722746121,1271,3387
51.7232460975647,156.88844867308052,1423,3896
59.238271713256836,165.2209423136005,1630,4672
71.85265135765076,166.1359039062122,2000,6536
73.69415354728699,166.1804680448197,2068,6916
77.8897955417633,166.6894907758462,2117,7175
94.99409890174866,174.37729621242028,2631,10085
122.48309540748596,175.4391616236813,3331,14287
123.22062110900879,194.3391554120792,3359,14473
158.02943634986877,239.87035360530223,4265,20085
165.61395621299744,268.07920476482656,4496,21565
200.00342559814453,268.07920476482656,5395,27114
