t,f,solution,step
2.7508440017700195,18.26777668116479,0,1
2.7871079444885254,18.284374188819616,1,2
2.8233327865600586,27.15758953739682,2,4
2.861037492752075,64.52346459360047,3,10
3.1727218627929688,73.71652560330821,15,34
6.115834951400757,73.75149393697367,106,231
7.144161939620972,120.34317627490081,145,328
13.035355806350708,147.69253204102432,303,726
35.1015191078186,164.12733910761554,973,2440
65.35980558395386,201.62433567869158,1815,5503
114.82631516456604,211.3088948981017,3131,12588
200.92138266563416,211.3088948981017,5401,26309
