t,f,solution,step
2.6118452548980713,18.24822114936723,0,1
2.6532845497131348,18.29691697758744,1,2
2.691666841506958,37.06067326438677,2,5
2.9047553539276123,64.49503010162537,9,19
4.041937351226807,83.00323169540368,57,123
8.877607107162476,100.68193008456849,203,449
23.849782705307007,101.34211363519832,648,1519
29.6541428565979,129.35903802070038,832,1995
41.873308420181274,174.4332072977286,1167,2993
65.04205107688904,185.60985275157,1819,5788
94.91966271400452,193.51201854735365,2655,10084
124.92764186859131,203.43939635006097,3437,14554
148.094824552536,212.27230902660787,4095,18493
200.01948308944702,212.27230902660787,5434,26595
