t,f,solution,step
2.922603130340576,9.5078017244538,0,11
3.029740810394287,14.038491871006368,3,31
3.1674981117248535,60.5439792107159,5,123
3.426229476928711,211.49088437042158,10,267
25.802110195159912,341.9830761130771,497,9588
44.59740328788757,535.6465898985982,869,19055
68.26467442512512,660.1824320658152,1265,31341
78.28916096687317,1011.9744630077885,1439,37688
143.07130098342896,1019.8362575551988,2348,81801
199.12734031677246,1021.4582313882871,2861,131514
204.34736728668213,1021.972980808394,2908,136146
231.17886114120483,1023.9950884155309,3114,159240
237.23450088500977,1030.409747885206,3155,165422
343.9807939529419,1062.8512549650784,3891,274025
601.6612322330475,1088.1992670860568,4915,562360
875.2940311431885,1088.1992670860568,5714,879628
