t,f,solution,step
2.865431547164917,-1.3067236838773462,0,4
3.0363619327545166,-0.309133347057885,5,39
3.5479607582092285,0.9366845730589708,21,230
4.140669822692871,1.6103002066081074,34,530
4.714542865753174,14.030108390017881,48,776
6.485104560852051,17.2554692186272,91,1444
6.686290264129639,38.14752782453559,95,1558
7.87688946723938,191.60683310329378,102,1990
15.139179468154907,248.5531823910934,254,5749
25.720553159713745,342.7083526443127,385,11104
42.13064503669739,363.9007498522733,533,24696
47.78429985046387,374.13962067520316,577,30301
50.37427043914795,380.8566440339715,593,32353
52.45781707763672,384.90402423639114,606,34355
52.79229545593262,386.1610386300936,609,34664
57.99842619895935,426.0170683632003,638,39556
98.27795553207397,443.92473712974447,812,74279
102.66355443000793,492.00116531694675,833,78583
225.72523379325867,587.2626191132277,1275,196842
523.0268740653992,738.3404350148894,2191,494829
945.3866076469421,783.6587011291341,3205,935519
1250.302107334137,783.6587011291341,3838,1262425
