t,f,solution,step
2.7111968994140625,27.14449185912548,0,2
2.8498952388763428,27.152069932264226,3,6
3.0367298126220703,45.775649052190246,9,17
3.0767266750335693,46.05939059847347,10,21
3.2754874229431152,55.071085847303245,17,42
3.484822988510132,64.51516401188688,25,63
3.563356876373291,83.0652034477741,28,73
6.32033896446228,83.35369577505215,110,270
6.468454122543335,102.07018486354728,115,286
14.870197057723999,119.33710412526622,352,848
17.708216428756714,129.330408221707,443,1066
39.45978093147278,129.6943917059873,1088,2732
42.23446226119995,164.8200250278912,1127,2868
53.39530968666077,183.10457954083003,1458,4063
86.41753959655762,201.10020103071588,2361,8424
105.93407273292542,202.74723581228332,2890,11208
200.00507283210754,202.74723581228332,5393,25465
