t,f,solution,step
3.4989535808563232,-393.9445180710826,0,999
4.30834436416626,-160.25353881382478,1,2377
40.09630799293518,365.2282872052467,2,52729
46.057095527648926,380.9989218247312,3,60289
172.3575370311737,1237.1167302738008,4,231471
497.5684459209442,1248.4883529379197,5,663907
588.682229757309,1492.9800280051409,8,793722
745.582441329956,1583.8476049557162,25,1019608
782.1136863231659,1588.848186993153,32,1071950
784.6311211585999,1604.4924035901474,34,1076398
815.1941478252411,1752.7524895049933,40,1123807
855.5266382694244,1754.1964104978938,53,1187346
866.0449635982513,1785.1099278650986,58,1204031
893.5284214019775,1845.0512494850311,61,1246759
919.4074757099152,1916.0737654460854,70,1284996
1040.813190460205,1932.3749278386006,111,1474115
1086.2475113868713,1984.5699002438207,138,1544762
1125.1279015541077,1984.5699002438207,150,1605351
