t,f,solution,step
28.359180212020874,10.812582969665527,0,4801
1128.65917634964,12.8231840133667,359,375497
2229.0265798568726,23.763641357421875,589,681686
2876.1804196834564,23.82668113708496,673,874626
3478.2016685009003,23.936620712280273,746,1082035
3774.6788601875305,24.04045295715332,784,1202219
4948.385872602463,24.08732032775879,982,1995046
5528.149963140488,24.16131019592285,1115,2546308
5779.404884338379,30.249868392944336,1167,2781607
7169.274717092514,30.252275466918945,1471,3823947
7202.520121335983,30.252275466918945,1477,3842018
