t,f,solution,step
1.0194554328918457,-1173.2525062814727,0,199
1.521012783050537,-1065.4826205933562,1,750
1.6380808353424072,-946.1604416527744,2,949
4.747607946395874,-943.8149304041356,8,5854
9.518476486206055,-934.3494170909819,16,13372
14.65121865272522,-864.4099260703224,24,20215
14.779884815216064,-737.3629785696139,25,20414
21.398983001708984,-732.8154308490616,27,28762
24.89514422416687,-717.2912057634702,29,33548
92.06466460227966,-128.73409951363675,53,114737
132.8636918067932,-0.6524024260367794,54,159294
146.4275243282318,-0.47524607269657493,55,169830
250.01734900474548,-0.47524607269657493,57,257449
