t,f,solution,step
1.0451624393463135,-1155.5454613164648,0,199
2.0440995693206787,-1064.5407370101273,7,1592
2.492013692855835,-1040.4465949259109,11,2388
4.784607410430908,-949.6304970618897,29,5970
7.929450273513794,-868.9630730262771,53,10944
21.703506231307983,-859.3037242627611,159,32628
22.329906225204468,-743.5774700106642,163,33621
64.83358550071716,-719.7702502768,391,98589
68.13434743881226,-584.7412726478963,412,103716
89.50724244117737,-5.135894817414935,452,135071
250.9047613143921,-5.135894817414935,454,339988
