t,f,solution,step
5.4719157218933105,-2942.2760082176696,0,999
5.546542167663574,-62.97323372850326,1,1024
6.07214879989624,-23.61542628236951,6,1295
6.9292356967926025,-23.018761898281277,14,1671
16.742165565490723,-18.900878132480496,76,4983
21.70929718017578,-18.829586364228824,112,6883
24.208839416503906,-17.014569622794887,132,7946
57.263017892837524,-13.60505024553278,319,18114
658.9519240856171,-13.501968021194799,3294,129780
718.7712166309357,-12.296169649871274,3856,141202
760.819108247757,-12.296169649871274,3919,142278
