t,f,solution,step
14.34326982498169,110,0,351
27.378217458724976,180,2,1026
58.50373363494873,186,6,5502
74.31533718109131,276,8,8809
82.47553706169128,277,9,10187
97.63744926452637,690,10,510687
196.95660257339478,702,23,534776
585.7898006439209,709,74,631321
1402.8282346725464,709,187,1569585
