t,f,solution,step
1.1093201637268066,9.0,0,8
1.214677333831787,10.0,4,41
1.2798538208007812,22.0,6,70
1.3458480834960938,23.0,8,102
1.8064000606536865,64.0,24,302
2.3424947261810303,127.0,39,680
18.042369604110718,149.0,451,7111
20.290233373641968,216.0,505,8196
25.02278995513916,216.0,613,10077
