t,f,solution,step
3.3500330448150635,-1.2442142437669237,0,999
4.003000259399414,26.309008690176636,1,1998
5.152120590209961,32.8085866022653,2,4001
40.94468688964844,67.5836200234754,4,59842
68.80787229537964,79.70259145708724,6,104501
83.37706136703491,132.54987568296755,7,126346
766.2983226776123,164.6579467355213,14,1173246
774.3955488204956,166.40167380733237,15,1186343
940.775732755661,233.5651212232405,21,1439965
1051.2936050891876,272.86553906783104,25,1612280
1375.287108182907,272.86553906783104,110,2122592
