t,f,solution,step
2.6768064498901367,36.60142696724884,0,3
2.8743932247161865,64.50661705050625,8,17
3.2274465560913086,73.99106382705773,23,53
7.479214429855347,74.36417603745902,164,404
13.34071135520935,83.0796270324929,318,740
19.40073800086975,83.09178802932742,504,1139
26.41549038887024,92.55446093978259,705,1649
29.06427836418152,157.40379619137113,799,1946
52.575573682785034,175.3257307289063,1422,4442
78.23547148704529,182.9267957920539,2121,7940
116.83399224281311,192.34933235169626,3171,14074
152.4834532737732,221.59065811062698,4105,19652
200.01652073860168,221.59065811062698,5376,27350
