t,f,solution,step
2.979921817779541,-1.0970436243190766,0,42
3.0999765396118164,3.0133190238923837,3,102
3.6504790782928467,3.534370505559716,20,291
3.975693941116333,6.034743345131872,30,404
4.773754835128784,54.648386762036004,52,787
6.341043949127197,143.96661600917358,89,1673
9.093282699584961,274.2589207335331,144,2808
15.82037353515625,890.2956512653975,270,6730
80.91726851463318,978.0611358521936,910,61597
235.38386940956116,991.1138686375734,1931,215025
264.3272898197174,1052.412492480935,2092,244425
406.5414893627167,1063.048136801296,2857,388759
573.1801359653473,1072.3210942785188,3552,571558
732.2298703193665,1073.8373698594626,3994,760459
803.2301623821259,1082.301664770894,4175,842402
1018.7215781211853,1096.1356189242454,4628,1101628
1190.9793632030487,1158.1638116024292,4949,1308466
1250.0880482196808,1158.1638116024292,5061,1380013
