t,f,solution,step
2.7751853466033936,18.29705754905318,0,1
2.866067409515381,18.309385661395623,3,4
2.9080941677093506,64.3897204531207,4,10
3.026543617248535,64.45906213619183,8,23
3.209359884262085,64.52046784900128,14,40
3.514850616455078,64.62486054382092,25,66
3.769760847091675,73.96835347757349,34,92
5.392483949661255,83.00207252396662,94,224
7.163129568099976,101.11145527615024,131,327
27.65443253517151,110.4602223102132,709,1769
51.476025342941284,120.21774731698589,1372,3767
51.9967155456543,156.6364248358078,1390,3848
69.28907656669617,184.98750146501268,1862,6010
75.87545824050903,193.3704540494255,2057,7027
136.06992769241333,203.42722932408873,3661,16326
163.55334186553955,222.36390570274563,4366,20620
200.00256896018982,222.36390570274563,5313,26255
