t,f,solution,step
2.8972063064575195,-2.349885377145278,0,12
2.9407501220703125,-1.2576621346627372,1,16
3.0792417526245117,-0.20556589775266088,3,67
3.3711397647857666,5.90437135440963,10,187
3.5483319759368896,11.318164202487955,15,253
4.23057222366333,86.11130943421843,35,572
13.799549102783203,225.1284328545418,268,4496
24.52855920791626,402.8280499203024,448,10019
31.20817494392395,427.1620159916102,558,14616
40.78002595901489,444.0060951254194,655,22457
43.492191553115845,516.3904840695068,686,25031
50.276606798172,558.4639465356768,761,30963
70.64657378196716,638.3281828685175,901,49905
71.93248844146729,919.8140137058664,905,51369
101.11829257011414,1020.630517721471,1111,79604
128.62463808059692,1042.2601205794417,1301,105087
155.77821564674377,1062.7541258643305,1484,134012
195.3426971435547,1075.1807346572105,1710,173572
417.0591526031494,1076.258177421106,2742,413917
428.40735030174255,1088.1215668578732,2789,427325
485.93392395973206,1088.29839084161,2975,492527
638.2995858192444,1105.3891260019893,3372,670800
1157.2300653457642,1222.0949676116702,4490,1287072
1250.0907685756683,1222.0949676116702,4682,1396984
