t,f,solution,step
2.7159385681152344,18.293305719482277,0,1
2.7836971282958984,27.169553754174636,2,4
2.852381706237793,27.621329565870564,4,8
3.0777947902679443,45.97363446139174,12,22
3.1529762744903564,55.19563601350908,14,28
4.646799087524414,64.5580526446574,70,128
5.37217903137207,73.7776674170295,98,199
7.629947900772095,101.45936615523834,165,335
11.25179123878479,148.0850503056732,279,610
64.45991826057434,176.0129235502681,1770,5626
83.0822024345398,241.00953583380607,2255,8136
200.83795976638794,241.00953583380607,5401,26875
