t,f,solution,step
3.149956226348877,-24.528761328814586,0,999
3.728064775466919,-15.941938054005234,1,1998
4.330316543579102,-12.574648550012355,2,2997
5.239171981811523,23.33977285320783,3,4431
7.567707061767578,35.3150788190263,4,7280
15.207967281341553,36.178285630230086,5,15350
44.77568697929382,37.367504652761085,6,43648
76.11051177978516,42.25716089821749,7,75093
81.71284937858582,43.41395857977643,8,81428
145.95626664161682,45.86172736344658,9,148200
447.87713742256165,46.65255266802146,10,492251
651.7959923744202,46.697637720375475,11,738373
671.7531282901764,49.61894066223718,12,765401
756.2070047855377,58.71893946539608,13,870573
1023.4450016021729,60.63906783380863,14,1218561
1069.5876083374023,61.13215104806382,15,1279065
1212.1946277618408,65.97846823580633,16,1466286
1214.7563581466675,75.27050690457848,17,1470151
1375.0491404533386,75.27050690457848,19,1688832
