t,f,solution,step
3.1996283531188965,-3.176260260955396,0,4
3.2476305961608887,-1.9777644681505941,1,9
3.634976863861084,4.534644807240994,2,114
3.853660821914673,60.12367515996984,3,257
11.338159561157227,153.5238382397148,4,1160
43.343466997146606,211.76830363212338,7,9688
102.6973385810852,215.92341713213372,14,26078
140.47318696975708,219.14986664033415,18,37030
174.24795198440552,220.94351666975552,25,48217
1248.2342948913574,225.79626947307605,1793,592516
1251.3400294780731,225.79626947307605,1802,593494
