t,f,solution,step
2.6627070903778076,18.261814566638332,0,1
2.712393045425415,18.278076154599646,1,2
2.8117258548736572,27.16194820276042,4,6
2.8497519493103027,36.602499816244865,5,9
3.0354011058807373,45.94937117556316,12,19
3.1053311824798584,54.994840089648605,14,28
3.454791784286499,64.36005564744819,27,56
3.7219700813293457,64.40279412967908,38,77
3.829475164413452,101.87361944291573,42,91
23.717312335968018,137.99328420059595,623,1459
25.183143377304077,146.69121790776242,668,1592
27.070785999298096,166.63824806125493,723,1766
62.50061655044556,175.6686026728304,1720,5278
110.79943919181824,211.12835871922437,3036,12650
123.11600017547607,211.82008621706106,3329,14450
163.13231420516968,238.5767271308563,4409,21059
201.28433775901794,238.5767271308563,5401,27246
