t,f,solution,step
2.900512456893921,5.113741761737,0,11
2.9385480880737305,9.355392709227246,1,19
2.992399215698242,51.75906477679101,2,48
6.1710524559021,138.02001712755856,96,1094
7.54056978225708,205.64122377844672,118,1518
13.337254524230957,977.091315426896,257,4807
58.551849603652954,997.1461410493454,1105,26537
132.27648997306824,1023.6218334239256,2230,73139
174.7043492794037,1026.2116239056957,2632,113806
196.70539569854736,1026.8380517057778,2797,135802
213.7225320339203,1050.964293386507,2909,152828
284.3830633163452,1055.1491548348122,3333,225010
313.24427032470703,1057.617815086756,3477,258327
875.0226230621338,1057.617815086756,5285,919259
