t,f,solution,step
3.282921314239502,-10.965895168171409,0,999
3.985126256942749,-8.207103773128784,1,1998
5.406487941741943,19.170569228463748,2,3756
6.6946282386779785,23.346463806370576,3,5348
12.031192779541016,33.492739119303806,4,11684
21.304202795028687,40.22147312726231,5,20418
126.19709515571594,41.827382364434285,6,120122
184.5635998249054,42.610558495520515,7,178809
220.76652574539185,44.72561524387987,8,216039
234.37728428840637,45.00146929607862,9,229830
390.3933320045471,45.718161505498635,10,385306
496.62411069869995,46.23866183146097,11,499148
533.90838098526,46.752845335942965,12,538892
759.2236526012421,47.14012414802784,13,779036
1375.0357465744019,47.14012414802784,15,1428668
