t,f,solution,step
5.4867331981658936,-2934.365631326907,0,999
5.627803087234497,-26.767668316539446,1,1020
11.111207723617554,-25.24720124386709,42,3103
20.706414222717285,-25.143685584833687,80,5346
24.264091968536377,-24.15172401148952,105,6715
39.77631402015686,-22.936137255013925,174,10807
59.25714588165283,-20.465375391089815,251,15147
76.75841164588928,-18.19214655033419,366,20140
221.2835750579834,-17.9118664096991,951,48683
248.41762447357178,-16.35438877415721,1059,53703
258.4380352497101,-16.275493571187297,1111,55994
268.66956877708435,-13.739054345060476,1190,59312
484.4656620025635,-13.680367459528217,2135,101953
512.2276601791382,-13.2518993417013,2261,106896
539.4787492752075,-13.176013579419001,2399,112337
596.721910238266,-11.12710547879397,2769,124600
750.0383830070496,-11.12710547879397,3687,150064
