t,f,solution,step
2.968998432159424,-6.206188423857733,0,22
3.017435073852539,-3.8822460106867602,1,31
3.069749593734741,-0.443016222728259,2,47
3.519927740097046,44.806878228014625,9,378
3.904895782470703,45.64467411440017,21,519
5.1325154304504395,189.8370116516706,49,1219
23.355862855911255,293.526940306756,408,8520
24.63334035873413,313.6766721455994,433,9158
27.308379411697388,320.8427050294909,491,10637
34.97717261314392,339.94843309758267,605,16124
36.23305416107178,392.1190872815022,620,17288
47.43256068229675,473.4884745596793,778,26240
72.43364381790161,549.2395196400812,1030,47458
98.06522536277771,1066.0480785168338,1202,70142
231.09718012809753,1078.198708086478,1983,208891
291.48154973983765,1143.3909121056467,2234,272790
1250.3422214984894,1143.3909121056467,4621,1396210
