t,f,solution,step
17.063607215881348,3.2524898052215576,0,4801
18.310619115829468,4.172936916351318,1,5044
28.68735909461975,6.1427178382873535,3,10088
31.79614019393921,6.256383419036865,13,12585
50.539092779159546,6.284200191497803,18,18413
61.82437562942505,6.292146682739258,31,21632
88.49399399757385,6.333259105682373,34,26919
117.7366316318512,6.656771659851074,48,34926
139.80457830429077,6.748022556304932,91,45635
185.8076455593109,8.562995910644531,93,50725
230.10660076141357,12.53890609741211,121,63251
429.7042636871338,13.629876136779785,295,115202
584.0590853691101,23.8638916015625,368,154868
755.8395817279816,23.967435836791992,470,202000
763.760365486145,24.333606719970703,473,204084
7202.721707344055,24.333606719970703,2661,2041576
