t,f,solution,step
2.806553840637207,5.101411243399299,0,5
2.9147753715515137,30.90476219679432,2,62
2.9976632595062256,33.76296194604171,4,86
3.145310640335083,72.90318369475673,7,161
3.854565382003784,104.30445952926048,28,415
12.707184553146362,133.37958879518072,249,3706
13.043109655380249,196.15281693635123,254,3997
17.68389391899109,212.4754154718976,335,5477
18.835946559906006,244.1603878507374,363,6124
23.58095383644104,436.1391805638681,456,8561
67.759694814682,545.1636697179607,1278,28880
124.72812485694885,973.9435123892561,2281,58688
156.99978852272034,1000.5713768087367,2779,78457
195.44589972496033,1007.4141616123004,3274,107508
226.59325885772705,1022.890703341964,3638,131278
281.68967938423157,1027.746287770291,4146,180706
292.2065763473511,1040.2185224160446,4204,190686
376.33377385139465,1041.9227881690688,4801,276613
599.9815807342529,1043.5162882845525,5860,520097
699.5503461360931,1053.3334774759169,6168,633160
768.9178750514984,1054.0238323051426,6366,714914
875.4743394851685,1054.0238323051426,6666,839178
