t,f,solution,step
4.981766939163208,-2152.456339023782,0,714
5.206218719482422,-355.1923730521986,1,848
5.321718454360962,-136.50110016640264,2,886
6.816863775253296,-133.50185264522207,4,1931
6.980006456375122,-93.21771543102103,5,1961
7.406116008758545,-37.44149505051287,8,2119
15.345769166946411,-29.916188291790927,32,7081
19.729745149612427,-27.108517147320928,55,10244
20.07058072090149,-25.762538320168648,60,10373
20.18896794319153,-23.202615711946038,62,10406
22.74113917350769,-23.022511147369286,70,12551
52.849833965301514,-18.431643250222585,165,34335
109.65568041801453,-12.913074483448224,357,73653
343.40413427352905,-12.83333914507657,1156,189540
750.7702331542969,-12.83333914507657,3039,389916
