t,f,solution,step
3.3976776599884033,-738.6238739874304,0,999
4.021686315536499,-345.25244277592793,1,1998
10.161563396453857,-187.28711527908374,9,12421
36.26815700531006,-154.89577359615177,12,56613
46.42206048965454,144.72286913049922,13,72461
197.36795210838318,414.25426273214146,14,314058
223.5710301399231,584.1880075684121,17,357028
348.93234491348267,755.0358196569848,21,556528
479.3983278274536,1405.4430208358408,27,760939
887.2874002456665,1571.8530306077016,40,1400306
1125.03604722023,1571.8530306077016,78,1777945
