t,f,solution,step
1.0269396305084229,7.0,0,6
1.0565736293792725,9.0,1,14
1.1489770412445068,11.0,4,40
1.2328157424926758,13.0,7,66
1.3830764293670654,22.0,12,117
1.5548293590545654,24.0,17,192
2.040630578994751,31.0,33,374
2.4116885662078857,64.0,46,560
2.527384042739868,157.0,47,716
23.300759077072144,192.0,588,9323
25.00410294532776,192.0,602,9443
