t,f,solution,step
3.4473392963409424,-3.7193581984732846,0,999
4.9185707569122314,0.5263877335992964,1,3447
7.090876579284668,21.042805417340396,2,6906
9.097954750061035,22.35051798790086,3,9652
13.781678676605225,35.495496533337565,4,16299
38.499826192855835,39.71915681228704,5,50542
80.42410278320312,117.93268044124467,6,107780
159.93247485160828,126.78011104587371,7,218166
723.9990525245667,171.84824146335794,8,1036360
834.9402499198914,203.28323920902423,9,1195750
1068.399859905243,213.5991992752689,11,1532305
1079.9007894992828,243.52878528493028,12,1546818
1082.3157641887665,324.5697705618697,13,1550304
1375.0755760669708,324.5697705618697,22,1969109
