t,f,solution,step
2.937713623046875,5.752533140905188,0,8
3.1206624507904053,22.38997730423334,5,88
3.250739097595215,37.161586009625296,9,129
3.3859457969665527,91.44757820352262,12,203
3.5644631385803223,106.55497842322019,17,283
11.351493120193481,117.79477394255959,222,2825
16.702609300613403,137.5741045423694,323,4938
23.740612983703613,166.18183221417408,487,7938
30.4002685546875,172.8987975787579,603,10352
30.69230604171753,198.35508046136238,609,10525
36.40981864929199,207.70287708295865,726,13499
42.10392093658447,225.18509571404948,843,16636
139.0129415988922,232.17753699183473,2376,70335
146.42400574684143,250.52807223849274,2466,75863
148.644455909729,321.115075044106,2494,77851
153.46392393112183,432.83401566178446,2553,81427
155.3772201538086,766.9303423028144,2574,83262
165.29901432991028,1017.0163225014089,2686,91200
199.59597969055176,1022.090630753234,3014,121409
221.37412762641907,1027.1453856669846,3170,141397
274.4586765766144,1033.0380632242886,3522,194259
466.6363003253937,1038.5084300315868,4286,400710
645.13481092453,1046.1125417196852,4755,598599
714.9357342720032,1060.905497881436,4972,676393
875.272626876831,1060.905497881436,5375,860040
