t,f,solution,step
3.323916435241699,-457.01757228990175,0,999
5.033497333526611,-425.0407431491748,1,3836
9.911578893661499,-403.8655253813243,5,12386
13.059409856796265,-327.70461415708877,8,18008
22.871299982070923,-71.72531440151326,11,33890
26.608556032180786,123.30786847385812,12,39106
58.13641953468323,294.3340682180358,13,82544
106.69628143310547,762.5272160193368,14,147526
431.63069772720337,857.0766996229324,17,594467
478.07400155067444,1054.8423443294398,21,661871
580.4903612136841,1158.3136738675134,23,802063
623.8716180324554,1311.916342136191,26,866286
760.476083278656,1344.5411859831222,51,1072864
859.9773700237274,1348.2339162912442,62,1227562
1125.5145728588104,1348.2339162912442,148,1650556
