t,f,solution,step
2.901324510574341,18.23275714910651,0,1
2.945783853530884,18.286073063802917,1,2
2.988731622695923,18.310640922011054,2,3
3.0329642295837402,64.45689467898549,3,9
3.3080084323883057,73.91680633475302,13,30
6.163369178771973,73.92663981211685,104,242
6.208623886108398,83.16121596437276,105,250
6.624372243881226,83.1949279732678,120,295
13.605795860290527,129.87186766916778,330,755
23.791889429092407,157.72280471457452,653,1553
32.74133348464966,183.37073857183577,912,2195
77.31476068496704,184.3989132769918,2129,7581
93.70274019241333,191.9695123590321,2594,10322
108.16576838493347,201.91304324266346,2984,12641
122.75837516784668,202.04925428524547,3333,14785
125.78285026550293,220.4997737956124,3424,15346
157.17499566078186,239.34694993775085,4262,20463
200.0016748905182,239.34694993775085,5404,27577
