t,f,solution,step
2.8857407569885254,4.593837809696595,0,9
2.9459807872772217,11.367000497203106,1,38
3.065124273300171,11.738620343951972,5,69
3.286088228225708,97.29719150875394,11,179
7.569185018539429,160.29283438543985,127,1741
9.71177339553833,187.74551322856354,182,2716
22.499680042266846,243.44287668608303,440,7778
38.91977906227112,251.93774564854522,764,15482
55.6819748878479,976.1111649454538,1070,24075
124.64542746543884,1012.6070539499747,2053,70800
133.12600231170654,1021.4733308779898,2118,75630
170.70046734809875,1025.6809940852402,2487,109686
222.70532751083374,1028.5570206327573,2893,160393
286.658846616745,1028.8410077017852,3286,223783
530.6301057338715,1029.163522196391,4199,497693
547.140956401825,1056.1389282155094,4260,515785
875.4766888618469,1056.1389282155094,5175,899724
