t,f,solution,step
3.338003635406494,-340.51112251590666,0,999
11.76981520652771,-203.1962634164452,14,14985
15.186097145080566,-52.0150930655056,20,20979
20.59958291053772,88.36251944283539,29,29970
99.20713472366333,115.46351411769012,161,161838
153.30354356765747,670.7179009011397,252,252747
217.87130403518677,1126.2004339329255,360,360639
862.158641576767,1371.0136388541052,1412,1411587
1104.8662071228027,1441.628275241817,1811,1810188
1125.340711593628,1441.628275241817,1846,1844154
