t,f,solution,step
2.683507204055786,18.25823619068457,0,1
2.7243993282318115,18.30986274570974,1,2
2.8061187267303467,27.13264694116966,4,6
2.8439931869506836,36.56638769289413,5,9
2.887141227722168,64.8821463901013,6,15
3.056516647338867,92.74277363015226,11,28
7.179173469543457,120.15486507655037,154,325
13.914909362792969,183.58547771550386,347,779
105.37773704528809,193.74984075567994,2830,11825
110.17557549476624,193.75543847305238,2979,12742
121.11234927177429,193.78063342224505,3240,14343
133.75677108764648,193.88067879009614,3585,16448
143.3487479686737,201.6895830570683,3827,17974
160.28500318527222,202.1578518935689,4240,20390
170.3974781036377,220.65293800740045,4509,22021
199.22840404510498,230.56211419501497,5280,26634
200.3876473903656,230.56211419501497,5301,26753
