t,f,solution,step
2.977747678756714,-5.8953568518412744,0,6
3.0676143169403076,-5.07083128011825,2,29
3.437373161315918,-0.9065257402487283,10,253
3.4821057319641113,1.5776688354058557,11,263
4.880828857421875,6.5847019652224485,38,797
5.755155324935913,8.28101097164515,59,1176
6.972827672958374,15.459545587503246,94,1644
8.699982166290283,24.329706252630338,124,2204
8.790564060211182,29.59216068190456,126,2253
10.818787813186646,36.68379621454372,183,3051
12.32009744644165,133.62803229138407,205,3513
14.636496305465698,225.23126188568781,257,5016
17.83164072036743,291.4150899775122,309,6806
24.417820692062378,476.3762104176092,402,9896
37.189612865448,627.821621505198,579,20245
66.05768537521362,993.5736478206647,845,45486
122.51268529891968,993.9553992257526,1217,101029
143.9379425048828,1042.6667992038415,1341,122831
264.9848177433014,1044.1624731771108,2036,247501
307.24328994750977,1044.8184376294535,2269,292181
349.37155270576477,1084.5489549389847,2484,337536
529.7597641944885,1138.6780276929378,3256,534942
1250.0003430843353,1138.6780276929378,4818,1390553
