t,f,solution,step
3.635906457901001,-502.00693325280884,0,999
6.164781093597412,-437.9654007436573,1,5118
8.85733962059021,-388.4986528377812,4,9745
10.293151378631592,-338.30212666405646,5,12228
11.306124448776245,-251.0108368855924,6,13902
13.634894371032715,170.4236310820883,7,17461
32.892717599868774,1007.107867295828,8,45147
457.90956926345825,1265.1778457419177,15,639547
582.177764415741,1268.2220637606108,20,814034
588.3154346942902,1285.4474903026585,23,823678
604.725269317627,1351.112664787068,24,846421
644.8812069892883,1472.4153396037286,28,903319
670.2365097999573,1809.4308117776868,34,941436
1125.134153842926,1809.4308117776868,192,1653002
