t,f,solution,step
2.4366583824157715,27.11121659608012,0,2
2.4989912509918213,64.29764272844041,2,9
2.574657440185547,109.94085343885958,5,22
6.039168834686279,120.05381522986433,119,267
39.3566620349884,129.25690456945702,1091,2779
63.78089427947998,138.35409510117947,1755,5246
67.61612820625305,138.4488386434072,1861,5734
69.84636282920837,156.53730545219514,1925,6048
78.89273190498352,193.590864348367,2127,7033
137.813405752182,194.29163645880746,3703,15788
147.33499765396118,212.88620012657904,3965,17349
147.77924609184265,240.2701360739794,3980,17446
200.00659942626953,240.2701360739794,5333,25276
